id	rate	place
13275	0.1338	"Thomas County, Ga."
48447	0.0827	"Throckmorton County, Texas"
31173	0.0143	"Thurston County, Neb."
53067	0.0507	"Thurston County, Wash."
13277	0.2233	"Tift County, Ga."
41057	0.0647	"Tillamook County, Ore."
40141	0.0918	"Tillman County, Okla."
36107	0.0683	"Tioga County, N.Y."
42117	0.164	"Tioga County, Pa."
28139	0.2562	"Tippah County, Miss."
18157	0.0715	"Tippecanoe County, Ind."
47167	0.1828	"Tipton County, Tenn."
18159	0.1842	"Tipton County, Ind."
28141	0.1922	"Tishomingo County, Miss."
48449	0.0945	"Titus County, Texas"
46121	0.0019	"Todd County, S.D."
27153	0.0608	"Todd County, Minn."
21219	0.1657	"Todd County, Ky."
9013	0.0408	"Tolland County, Conn."
48451	0.0546	"Tom Green County, Texas"
36109	0.0908	"Tompkins County, N.Y."
49045	0.078	"Tooele County, Utah"
30101	0.0424	"Toole County, Mont."
13279	0.0802	"Toombs County, Ga."
35057	0.0241	"Torrance County, N.M."
38095	0.0279	"Towner County, N.D."
13281	0.154	"Towns County, Ga."
38097	0.0424	"Traill County, N.D."
37175	0.3357	"Transylvania County, N.C."
27155	0.0333	"Traverse County, Minn."
48453	0.0402	"Travis County, Texas"
30103	0.205	"Treasure County, Mont."
20195	0.0433	"Trego County, Kan."
55121	0.0584	"Trempealeau County, Wis."
13283	0.0981	"Treutlen County, Ga."
21221	0.2416	"Trigg County, Ky."
21223	0.3116	"Trimble County, Ky."
6105	0.0371	"Trinity County, Calif."
48455	0.1547	"Trinity County, Texas"
46123	0.0371	"Tripp County, S.D."
13285	0.1244	"Troup County, Ga."
47169	0.1533	"Trousdale County, Tenn."
39155	0.1984	"Trumbull County, Ohio"
54093	0.1644	"Tucker County, W.Va."
6107	0.0331	"Tulare County, Calif."
40143	0.0891	"Tulsa County, Okla."
28143	0.0768	"Tunica County, Miss."
6109	0.0484	"Tuolumne County, Calif."
46125	0.0339	"Turner County, S.D."
13287	0.2504	"Turner County, Ga."
1125	0.1066	"Tuscaloosa County, Ala."
39157	0.0883	"Tuscarawas County, Ohio"
26157	0.0727	"Tuscola County, Mich."
13289	0.1254	"Twiggs County, Ga."
16083	0.0822	"Twin Falls County, Idaho"
48457	0.139	"Tyler County, Texas"
54095	0.1421	"Tyler County, W.Va."
37177	0.078	"Tyrrell County, N.C."
56041	0.0566	"Uinta County, Wyo."
49047	0.0721	"Uintah County, Utah"
36111	0.0588	"Ulster County, N.Y."
41059	0.0711	"Umatilla County, Ore."
47171	0.2749	"Unicoi County, Tenn."
46127	0.0557	"Union County, S.D."
34039	0.0566	"Union County, N.J."
12125	0.0755	"Union County, Fla."
35059	0.0811	"Union County, N.M."
42119	0.0869	"Union County, Pa."
41061	0.1004	"Union County, Ore."
17181	0.1044	"Union County, Ill."
37179	0.112	"Union County, N.C."
22111	0.1155	"Union Parish, La."
13291	0.117	"Union County, Ga."
19175	0.118	"Union County, Iowa"
18161	0.1181	"Union County, Ind."
39159	0.1285	"Union County, Ohio"
45087	0.1331	"Union County, S.C."
5139	0.2008	"Union County, Ark."
21225	0.222	"Union County, Ky."
28145	0.2239	"Union County, Miss."
47173	0.4257	"Union County, Tenn."
54097	0.1451	"Upshur County, W.Va."
48459	0.1869	"Upshur County, Texas"
13293	0.286	"Upson County, Ga."
48461	0.018	"Upton County, Texas"
49049	0.0538	"Utah County, Utah"
48463	0.0177	"Uvalde County, Texas"
48465	0.0469	"Val Verde County, Texas"
2261	0.0166	"Valdez-Cordova Census Area, Alaska"
35061	0.0925	"Valencia County, N.M."
30105	0.0412	"Valley County, Mont."
31175	0.0536	"Valley County, Neb."
16085	0.0643	"Valley County, Idaho"
26159	0.0975	"Van Buren County, Mich."
19177	0.1163	"Van Buren County, Iowa"
5141	0.2038	"Van Buren County, Ark."
47175	0.223	"Van Buren County, Tenn."
39161	0.1011	"Van Wert County, Ohio"
48467	0.1095	"Van Zandt County, Texas"
37181	0.1603	"Vance County, N.C."
18163	0.1656	"Vanderburgh County, Ind."
42121	0.0716	"Venango County, Pa."
6111	0.0356	"Ventura County, Calif."
22113	0.1147	"Vermilion Parish, La."
17183	0.2958	"Vermilion County, Ill."
18165	0.1851	"Vermillion County, Ind."
55123	0.0341	"Vernon County, Wis."
22115	0.0795	"Vernon Parish, La."
29217	0.1397	"Vernon County, Mo."
48469	0.0471	"Victoria County, Texas"
18167	0.2268	"Vigo County, Ind."
55125	0.0344	"Vilas County, Wis."
39163	0.1202	"Vinton County, Ohio"
51810	0.1363	"Virginia Beach city, Va."
12127	0.079	"Volusia County, Fla."
17185	0.0983	"Wabash County, Ill."
18169	0.2213	"Wabash County, Ind."
27157	0.041	"Wabasha County, Minn."
20197	0.0849	"Wabaunsee County, Kan."
2270	0.0008	"Wade Hampton Census Area, Alaska"
27159	0.045	"Wadena County, Minn."
40145	0.0848	"Wagoner County, Okla."
53069	0.1158	"Wahkiakum County, Wash."
37183	0.0964	"Wake County, N.C."
12129	0.0777	"Wakulla County, Fla."
23027	0.0738	"Waldo County, Maine"
48471	0.1004	"Walker County, Texas"
1127	0.1611	"Walker County, Ala."
13295	0.2761	"Walker County, Ga."
53071	0.0626	"Walla Walla County, Wash."
20199	0.0484	"Wallace County, Kan."
48473	0.0413	"Waller County, Texas"
41063	0.0663	"Wallowa County, Ore."
38099	0.0609	"Walsh County, N.D."
28147	0.3055	"Walthall County, Miss."
13297	0.1663	"Walton County, Ga."
12131	0.3865	"Walton County, Fla."
46129	0.0204	"Walworth County, S.D."
55127	0.0393	"Walworth County, Wis."
19179	0.102	"Wapello County, Iowa"
38101	0.0253	"Ward County, N.D."
48475	0.0495	"Ward County, Texas"
13299	0.1053	"Ware County, Ga."
13301	0.0642	"Warren County, Ga."
42123	0.0644	"Warren County, Pa."
19181	0.0681	"Warren County, Iowa"
17187	0.0722	"Warren County, Ill."
34041	0.0839	"Warren County, N.J."
29219	0.0935	"Warren County, Mo."
39165	0.1093	"Warren County, Ohio"
28149	0.1095	"Warren County, Miss."
21227	0.1137	"Warren County, Ky."
36113	0.1173	"Warren County, N.Y."
51187	0.1195	"Warren County, Va."
18171	0.1302	"Warren County, Ind."
37185	0.1375	"Warren County, N.C."
47177	0.2299	"Warren County, Tenn."
18173	0.1188	"Warrick County, Ind."
49051	0.0966	"Wasatch County, Utah"
41065	0.0556	"Wasco County, Ore."
27161	0.0276	"Waseca County, Minn."
56043	0.0626	"Washakie County, Wyo."
55129	0.0379	"Washburn County, Wis."
27163	0.0336	"Washington County, Minn."
44009	0.0356	"Washington County, R.I."
55131	0.0377	"Washington County, Wis."
48477	0.0394	"Washington County, Texas"
41067	0.0402	"Washington County, Ore."
42125	0.0446	"Washington County, Pa."
31177	0.045	"Washington County, Neb."
50023	0.0512	"Washington County, Vt."
49053	0.0522	"Washington County, Utah"
8121	0.0636	"Washington County, Colo."
20201	0.0645	"Washington County, Kan."
17189	0.0675	"Washington County, Ill."
28151	0.0686	"Washington County, Miss."
40147	0.076	"Washington County, Okla."
5143	0.0783	"Washington County, Ark."
13303	0.0812	"Washington County, Ga."
23029	0.0854	"Washington County, Maine"
19183	0.0919	"Washington County, Iowa"
24043	0.0954	"Washington County, Md."
37187	0.1018	"Washington County, N.C."
39167	0.1172	"Washington County, Ohio"
29221	0.1202	"Washington County, Mo."
22117	0.1328	"Washington Parish, La."
16087	0.1599	"Washington County, Idaho"
36115	0.1713	"Washington County, N.Y."
51191	0.2261	"Washington County, Va."
21229	0.2515	"Washington County, Ky."
47179	0.2767	"Washington County, Tenn."
18175	0.2822	"Washington County, Ind."
1129	0.3764	"Washington County, Ala."
12133	0.3773	"Washington County, Fla."
40149	0.1021	"Washita County, Okla."
32031	0.0563	"Washoe County, Nev."
26161	0.0691	"Washtenaw County, Mich."
37189	0.143	"Watauga County, N.C."
27165	0.0316	"Watonwan County, Minn."
55133	0.0341	"Waukesha County, Wis."
55135	0.0529	"Waupaca County, Wis."
55137	0.0501	"Waushara County, Wis."
49055	0.0208	"Wayne County, Utah"
31179	0.0452	"Wayne County, Neb."
26163	0.0487	"Wayne County, Mich."
36117	0.0668	"Wayne County, N.Y."
42127	0.0839	"Wayne County, Pa."
28153	0.0985	"Wayne County, Miss."
18177	0.104	"Wayne County, Ind."
39169	0.1066	"Wayne County, Ohio"
54099	0.1096	"Wayne County, W.Va."
37191	0.1108	"Wayne County, N.C."
19185	0.1189	"Wayne County, Iowa"
13305	0.1395	"Wayne County, Ga."
17191	0.1524	"Wayne County, Ill."
47181	0.2327	"Wayne County, Tenn."
21231	0.287	"Wayne County, Ky."
29223	0.3124	"Wayne County, Mo."
51820	0.1988	"Waynesboro city, Va."
47183	0.3211	"Weakley County, Tenn."
48479	0.0098	"Webb County, Texas"
49057	0.0868	"Weber County, Utah"
19187	0.0413	"Webster County, Iowa"
31181	0.0627	"Webster County, Neb."
29225	0.1186	"Webster County, Mo."
54101	0.1451	"Webster County, W.Va."
28155	0.1463	"Webster County, Miss."
13307	0.2088	"Webster County, Ga."
22119	0.21	"Webster Parish, La."
21233	0.2355	"Webster County, Ky."
8123	0.0475	"Weld County, Colo."
38103	0.0271	"Wells County, N.D."
18179	0.1231	"Wells County, Ind."
22121	0.1083	"West Baton Rouge Parish, La."
22123	0.4369	"West Carroll Parish, La."
22125	0.1241	"West Feliciana Parish, La."
36119	0.0506	"Westchester County, N.Y."
42129	0.0499	"Westmoreland County, Pa."
51193	0.0714	"Westmoreland County, Va."
56045	0.0579	"Weston County, Wyo."
54103	0.1358	"Wetzel County, W.Va."
26165	0.0992	"Wexford County, Mich."
48481	0.0292	"Wharton County, Texas"
53073	0.0382	"Whatcom County, Wash."
30107	0.2912	"Wheatland County, Mont."
31183	0.0354	"Wheeler County, Neb."
41069	0.0405	"Wheeler County, Ore."
48483	0.0698	"Wheeler County, Texas"
13309	0.0741	"Wheeler County, Ga."
18181	0.0976	"White County, Ind."
13311	0.1262	"White County, Ga."
17193	0.139	"White County, Ill."
47185	0.2105	"White County, Tenn."
5145	0.2189	"White County, Ark."
32033	0.2599	"White Pine County, Nev."
17195	0.0806	"Whiteside County, Ill."
13313	0.1121	"Whitfield County, Ga."
18183	0.1044	"Whitley County, Ind."
21235	0.214	"Whitley County, Ky."
53075	0.0349	"Whitman County, Wash."
30109	0.0912	"Wibaux County, Mont."
20203	0.0459	"Wichita County, Kan."
48485	0.09	"Wichita County, Texas"
24045	0.0788	"Wicomico County, Md."
48487	0.0969	"Wilbarger County, Texas"
1131	0.0852	"Wilcox County, Ala."
13315	0.1804	"Wilcox County, Ga."
13317	0.1344	"Wilkes County, Ga."
37193	0.4013	"Wilkes County, N.C."
27167	0.0259	"Wilkin County, Minn."
28157	0.0496	"Wilkinson County, Miss."
13319	0.1007	"Wilkinson County, Ga."
17197	0.0297	"Will County, Ill."
48489	0.0281	"Willacy County, Texas"
38105	0.025	"Williams County, N.D."
39171	0.0779	"Williams County, Ohio"
45089	0.0718	"Williamsburg County, S.C."
51830	0.0506	"Williamsburg city, Va."
48491	0.0651	"Williamson County, Texas"
17199	0.109	"Williamson County, Ill."
47187	0.1113	"Williamson County, Tenn."
48493	0.0469	"Wilson County, Texas"
20205	0.1347	"Wilson County, Kan."
47189	0.144	"Wilson County, Tenn."
37195	0.1891	"Wilson County, N.C."
51840	0.1321	"Winchester city, Va."
9015	0.0337	"Windham County, Conn."
50025	0.073	"Windham County, Vt."
50027	0.0838	"Windsor County, Vt."
48495	0.0609	"Winkler County, Texas"
22127	0.1072	"Winn Parish, La."
19189	0.0259	"Winnebago County, Iowa"
55139	0.0377	"Winnebago County, Wis."
17201	0.0613	"Winnebago County, Ill."
19191	0.0375	"Winneshiek County, Iowa"
27169	0.0478	"Winona County, Minn."
28159	0.1265	"Winston County, Miss."
1133	0.1548	"Winston County, Ala."
54105	0.2244	"Wirt County, W.Va."
48497	0.0888	"Wise County, Texas"
51195	0.1868	"Wise County, Va."
21237	0.5039	"Wolfe County, Ky."
55141	0.0532	"Wood County, Wis."
39173	0.0558	"Wood County, Ohio"
48499	0.2026	"Wood County, Texas"
54107	0.2658	"Wood County, W.Va."
19193	0.0455	"Woodbury County, Iowa"
17203	0.0732	"Woodford County, Ill."
21239	0.1778	"Woodford County, Ky."
5147	0.0798	"Woodruff County, Ark."
40151	0.1375	"Woods County, Okla."
20207	0.0669	"Woodson County, Kan."
40153	0.1896	"Woodward County, Okla."
25027	0.0426	"Worcester County, Mass."
24047	0.0814	"Worcester County, Md."
19195	0.0547	"Worth County, Iowa"
29227	0.2288	"Worth County, Mo."
13321	0.2992	"Worth County, Ga."
2275	0.034	"Wrangell City and Borough, Alaska"
27171	0.0368	"Wright County, Minn."
19197	0.0567	"Wright County, Iowa"
29229	0.1406	"Wright County, Mo."
39175	0.1179	"Wyandot County, Ohio"
20209	0.0449	"Wyandotte County, Kan."
54109	0.0387	"Wyoming County, W.Va."
36121	0.0659	"Wyoming County, N.Y."
42131	0.0735	"Wyoming County, Pa."
51197	0.1941	"Wythe County, Va."
37197	0.2952	"Yadkin County, N.C."
53077	0.0444	"Yakima County, Wash."
2282	0.0063	"Yakutat City and Borough, Alaska"
28161	0.0902	"Yalobusha County, Miss."
41071	0.0549	"Yamhill County, Ore."
37199	0.1661	"Yancey County, N.C."
46135	0.046	"Yankton County, S.D."
36123	0.1152	"Yates County, N.Y."
4025	0.0436	"Yavapai County, Ariz."
28163	0.1232	"Yazoo County, Miss."
5149	0.105	"Yell County, Ark."
27173	0.0254	"Yellow Medicine County, Minn."
30111	0.1408	"Yellowstone County, Mont."
48501	0.0746	"Yoakum County, Texas"
6113	0.0274	"Yolo County, Calif."
31185	0.054	"York County, Neb."
42133	0.0803	"York County, Pa."
23031	0.0844	"York County, Maine"
45091	0.0927	"York County, S.C."
51199	0.0927	"York County, Va."
48503	0.1099	"Young County, Texas"
6115	0.0347	"Yuba County, Calif."
2290	0.017	"Yukon-Koyukuk Census Area, Alaska"
4027	0.048	"Yuma County, Ariz."
8125	0.0724	"Yuma County, Colo."
48505	0.0243	"Zapata County, Texas"
48507	0.0142	"Zavala County, Texas"
46137	0.0134	"Ziebach County, S.D."
