place_original	pop	id	id2	place	
2305062 Mansu 4(sa)-dong	21015	2305062	2305062	Mansu 4(sa)-dong	
2505051 Ojeong-dong	20970	2505051	2505051	Ojeong-dong	
3101161 Yeonmu-dong	20969	3101161	3101161	Yeonmu-dong	
3644011 Yeonggwang-eup	20960	3644011	3644011	Yeonggwang-eup	
1124062 Songpa 2(i)-dong	20954	1124062	1124062	Songpa 2(i)-dong	
1122051 Seocho 1(il)-dong	20952	1122051	1122051	Seocho 1(il)-dong	
3102262 Jungang-dong	20932	3102262	3102262	Jungang-dong	
1124068 Munjeong 1(il)-dong	20920	1124068	1124068	Munjeong 1(il)-dong	
1109074 Ui-dong	20911	1109074	1109074	Ui-dong	
3404054 Onyang 4(sa)-dong	20887	3404054	3404054	Onyang 4(sa)-dong	
2303061 Hagik 2(i)-dong	20881	2303061	2303061	Hagik 2(i)-dong	
1114059 Yonggang-dong	20877	1114059	1114059	Yonggang-dong	
2403064 Juwol 1(il)-dong	20850	2403064	2403064	Juwol 1(il)-dong	
2306052 Bupyeong 2(i)-dong	20847	2306052	2306052	Bupyeong 2(i)-dong	
2205052 Chilseong-dong	20842	2205052	2205052	Chilseong-dong	
3102378 Jeongja-dong	20809	3102378	3102378	Jeongja-dong	
3705069 Imo-dong	20803	3705069	3705069	Imo-dong	
1116053 Deungchon 2(i)-dong	20785	1116053	1116053	Deungchon 2(i)-dong	
1115065 Sinjeong 2(i)-dong	20779	1115065	1115065	Sinjeong 2(i)-dong	
3105166 Jung 4(sa)-dong	20779	3105166	3105166	Jung 4(sa)-dong	
3705060 Hyeonggok 2(i)-dong	20773	3705060	3705060	Hyeonggok 2(i)-dong	
2604057 Songjeong-dong	20759	2604057	2604057	Songjeong-dong	
3104156 Anyang 6(yuk)-dong	20750	3104156	3104156	Anyang 6(yuk)-dong	
3810055 Soju-dong	20746	3810055	3810055	Soju-dong	
3103056 Jangam-dong	20716	3103056	3103056	Jangam-dong	
3304311 Osong-eup	20705	3304311	3304311	Osong-eup	
1120070 Sindaebang 2(i)-dong	20704	1120070	1120070	Sindaebang 2(i)-dong	
3832012 Chirwon-eup	20695	3832012	3832012	Chirwon-eup	
2501065 Yongjeon-dong	20648	2501065	2501065	Yongjeon-dong	
3105167 Sang-dong	20648	3105167	3105167	Sang-dong	
3102159 Sujin 2(i)-dong	20614	3102159	3102159	Sujin 2(i)-dong	
1123063 Daechi 4(sa)-dong	20592	1123063	1123063	Daechi 4(sa)-dong	
1124056 Macheon 2(i)-dong	20588	1124056	1124056	Macheon 2(i)-dong	
2303068 Juan 4(sa)-dong	20577	2303068	2303068	Juan 4(sa)-dong	
2304058 Dongchun 2(i)-dong	20547	2304058	2304058	Dongchun 2(i)-dong	
1110052 Ssangmun 2(i)-dong	20541	1110052	1110052	Ssangmun 2(i)-dong	
1119055 Dangsan 1(il)-dong	20537	1119055	1119055	Dangsan 1(il)-dong	
1122061 Bangbaebon-dong	20505	1122061	1122061	Bangbaebon-dong	
1108060 Anam-dong	20474	1108060	1108060	Anam-dong	
3501254 Inhu 1(il)-dong	20455	3501254	3501254	Inhu 1(il)-dong	
3109171 Banwol-dong	20449	3109171	3109171	Banwol-dong	
1107061 Junghwa 1(il)-dong	20446	1107061	1107061	Junghwa 1(il)-dong	
3104160 Seoksu 1(il)-dong	20436	3104160	3104160	Seoksu 1(il)-dong	
3304351 Uncheonsinbong-dong	20417	3304351	3304351	Uncheonsinbong-dong	
2304052 Seonhak-dong	20406	2304052	2304052	Seonhak-dong	
1114072 Seongsan 1(il)-dong	20390	1114072	1114072	Seongsan 1(il)-dong	
2306070 Sipjeong 1(il)-dong	20381	2306070	2306070	Sipjeong 1(il)-dong	
3401155 Bongmyeong-dong	20378	3401155	3401155	Bongmyeong-dong	
3233011 Yeongwol-eup	20376	3233011	3233011	Yeongwol-eup	
3105251 Simgokbon 1(il)-dong	20362	3105251	3105251	Simgokbon 1(il)-dong	
3501163 Junghwasan 2(i)-dong	20353	3501163	3501163	Junghwasan 2(i)-dong	
3119133 Idong-myeon	20297	3119133	3119133	Idong-myeon	
1123068 Gaepo 1(il)-dong	20285	1123068	1123068	Gaepo 1(il)-dong	
3113031 Byeolnae-myeon	20240	3113031	3113031	Byeolnae-myeon	
2205077 Gwaneum-dong	20219	2205077	2205077	Gwaneum-dong	
1116069 Gonghang-dong	20217	1116069	1116069	Gonghang-dong	
2303077 Dohwa 2早3(i早sam)-dong	20203	2303077	2303077	Dohwa 2早3(i早sam)-dong	
1110054 Ssangmun 4(sa)-dong	20188	1110054	1110054	Ssangmun 4(sa)-dong	
3808054 Sammun-dong	20179	3808054	3808054	Sammun-dong	
3135012 Jeongok-eup	20175	3135012	3135012	Jeongok-eup	
2202068 Bangchon-dong	20158	2202068	2202068	Bangchon-dong	
1121072 Jowon-dong	20149	1121072	1121072	Jowon-dong	
3117056 Cheonggye-dong	20118	3117056	3117056	Cheonggye-dong	
3128052 Jungang-dong	20112	3128052	3128052	Jungang-dong	
3538011 Buan-eup	20082	3538011	3538011	Buan-eup	
2901051 Hansol-dong	20078	2901051	2901051	Hansol-dong	
3102368 Unjung-dong	20073	3102368	3102368	Unjung-dong	
3601071 Sang-dong	20051	3601071	3601071	Sang-dong	
2104064 Cheonghak 2(i)-dong	20010	2104064	2104064	Cheonghak 2(i)-dong	
1114070 Mangwon 2(i)-dong	19986	1114070	1114070	Mangwon 2(i)-dong	
1114063 Sinsu-dong	19971	1114063	1114063	Sinsu-dong	
2106056 Oncheon 2(i)-dong	19965	2106056	2106056	Oncheon 2(i)-dong	
1123060 Daechi 1(il)-dong	19956	1123060	1123060	Daechi 1(il)-dong	
1108077 Jangwi 2(i)-dong	19945	1108077	1108077	Jangwi 2(i)-dong	
1121065 Sinwon-dong	19923	1121065	1121065	Sinwon-dong	
2503061 Goejeong-dong	19912	2503061	2503061	Goejeong-dong	
3203062 Gangnam-dong	19906	3203062	3203062	Gangnam-dong	
1121069 Sillim-dong	19904	1121069	1121069	Sillim-dong	
1122052 Seocho 2(i)-dong	19894	1122052	1122052	Seocho 2(i)-dong	
3122052 Anseong 2(i)-dong	19880	3122052	3122052	Anseong 2(i)-dong	
1104071 WangsimniDoseon-dong	19828	1104071	1104071	WangsimniDoseon-dong	
3101163 Jowon 2(i)-dong	19819	3101163	3101163	Jowon 2(i)-dong	
2110051 Goejeong 1(il)-dong	19807	2110051	2110051	Goejeong 1(il)-dong	
3701161 Haedo-dong	19787	3701161	3701161	Haedo-dong	
1109060 Beon 1(il)-dong	19770	1109060	1109060	Beon 1(il)-dong	
2206057 Manchon 3(sam)-dong	19763	2206057	2206057	Manchon 3(sam)-dong	
3710055 Bukbu-dong	19732	3710055	3710055	Bukbu-dong	
3105152 Simgok 2(i)-dong	19699	3105152	3105152	Simgok 2(i)-dong	
3901014 Jocheon-eup	19696	3901014	3901014	Jocheon-eup	
3405051 Buchun-dong	19693	3405051	3405051	Buchun-dong	
3105157 Yeokgok 1(il)-dong	19653	3105157	3105157	Yeokgok 1(il)-dong	
3103051 Uijeongbu 1(il)-dong	19640	3103051	3103051	Uijeongbu 1(il)-dong	
2106055 Oncheon 1(il)-dong	19633	2106055	2106055	Oncheon 1(il)-dong	
1113052 Cheonyeon-dong	19629	1113052	1113052	Cheonyeon-dong	
3124013 Ujeong-eup	19628	3124013	3124013	Ujeong-eup	
3105252 Simgokbon-dong	19566	3105252	3105252	Simgokbon-dong	
1109062 Beon 3(sam)-dong	19560	1109062	1109062	Beon 3(sam)-dong	
2402063 Hwajeong 4(sa)-dong	19530	2402063	2402063	Hwajeong 4(sa)-dong	
2306060 Sangok 4(sa)-dong	19528	2306060	2306060	Sangok 4(sa)-dong	
1118055 Doksan 4(sa)-dong	19521	1118055	1118055	Doksan 4(sa)-dong	
2207074 Igok 2(i)-dong	19498	2207074	2207074	Igok 2(i)-dong	
2305056 Ganseok 2(i)-dong	19492	2305056	2305056	Ganseok 2(i)-dong	
3901011 Hallim-eup	19477	3901011	3901011	Hallim-eup	
3119355 Jukjeon 2(i)-dong	19470	3119355	3119355	Jukjeon 2(i)-dong	
2107058 Yongho 2(i)-dong	19462	2107058	2107058	Yongho 2(i)-dong	
1116057 Hwagok 2(i)-dong	19450	1116057	1116057	Hwagok 2(i)-dong	
3202011 Munmak-eup	19437	3202011	3202011	Munmak-eup	
2203063 Pyeongni 4(sa)-dong	19422	2203063	2203063	Pyeongni 4(sa)-dong	
3304353 Bokdae 2(i)-dong	19420	3304353	3304353	Bokdae 2(i)-dong	
3201062 Hupyeong 3(sam)-dong	19417	3201062	3201062	Hupyeong 3(sam)-dong	
3232011 Hoengseong-eup	19405	3232011	3232011	Hoengseong-eup	
1124059 Oryun-dong	19401	1124059	1124059	Oryun-dong	
3702014 Oedong-eup	19369	3702014	3702014	Oedong-eup	
3408053 Dangjin 3(sam)-dong	19349	3408053	3408053	Dangjin 3(sam)-dong	
1122059 Banpo 3(sam)-dong	19333	1122059	1122059	Banpo 3(sam)-dong	
1117070 Garibong-dong	19330	1117070	1117070	Garibong-dong	
3116056 Geumjeong-dong	19329	3116056	3116056	Geumjeong-dong	
2304059 Dongchun 3(sam)-dong	19327	2304059	2304059	Dongchun 3(sam)-dong	
2503052 Doma 1(il)-dong	19271	2503052	2503052	Doma 1(il)-dong	
1104067 Seongsu 2(i)-ga1(il)-dong	19226	1104067	1104067	Seongsu 2(i)-ga1(il)-dong	
2601052 Bangu 1(il)-dong	19213	2601052	2601052	Bangu 1(il)-dong	
2304055 Yeonsu 3(sam)-dong	19158	2304055	2304055	Yeonsu 3(sam)-dong	
3811558 Seok-dong	19146	3811558	3811558	Seok-dong	
1115060 Sinwol 4(sa)-dong	19144	1115060	1115060	Sinwol 4(sa)-dong	
1122060 Banpo 4(sa)-dong	19115	1122060	1122060	Banpo 4(sa)-dong	
3101159 Songjuk-dong	19113	3101159	3101159	Songjuk-dong	
3701258 Yanghak-dong	19096	3701258	3701258	Yanghak-dong	
2602051 Sinjeong 1(il)-dong	19085	2602051	2602051	Sinjeong 1(il)-dong	
2404068 Duam 2(i)-dong	19066	2404068	2404068	Duam 2(i)-dong	
1113071 Bukgajwa 1(il)-dong	19059	1113071	1113071	Bukgajwa 1(il)-dong	
1111074 Sanggye 10(sip)-dong	19017	1111074	1111074	Sanggye 10(sip)-dong	
1112067 Jeungsan-dong	18992	1112067	1112067	Jeungsan-dong	
2109066 Jwa 1(il)-dong	18992	2109066	2109066	Jwa 1(il)-dong	
2306066 Bugae 1(il)-dong	18990	2306066	2306066	Bugae 1(il)-dong	
2105072 Gaya 2(i)-dong	18988	2105072	2105072	Gaya 2(i)-dong	
1107065 Muk 2(i)-dong	18967	1107065	1107065	Muk 2(i)-dong	
1113064 Hongje 3(sam)-dong	18964	1113064	1113064	Hongje 3(sam)-dong	
3337034 Daeso-myeon	18938	3337034	3337034	Daeso-myeon	
2206054 Beomeo 4(sa)-dong	18920	2206054	2206054	Beomeo 4(sa)-dong	
2305061 Mansu 3(sam)-dong	18895	2305061	2305061	Mansu 3(sam)-dong	
3102154 Taepyeong 1(il)-dong	18892	3102154	3102154	Taepyeong 1(il)-dong	
1108064 Jeongneung 3(sam)-dong	18844	1108064	1108064	Jeongneung 3(sam)-dong	
2404065 Munheung 1(il)-dong	18842	2404065	2404065	Munheung 1(il)-dong	
1119070 Daerim 1(il)-dong	18828	1119070	1119070	Daerim 1(il)-dong	
3116059 Suri-dong	18817	3116059	3116059	Suri-dong	
3811562 Pungho-dong	18801	3811562	3811562	Pungho-dong	
1108062 Jeongneung 1(il)-dong	18799	1108062	1108062	Jeongneung 1(il)-dong	
2404066 Munheung 2(i)-dong	18797	2404066	2404066	Munheung 2(i)-dong	
3110161 Neunggok-dong	18766	3110161	3110161	Neunggok-dong	
2308064 Gajwa 3(sam)-dong	18731	2308064	2308064	Gajwa 3(sam)-dong	
2105083 Jeonpo 1(il)-dong	18728	2105083	2105083	Jeonpo 1(il)-dong	
3832011 Gaya-eup	18716	3832011	3832011	Gaya-eup	
3121051 Changjeon-dong	18701	3121051	3121051	Changjeon-dong	
2203053 Naedang 4(sa)-dong	18682	2203053	2203053	Naedang 4(sa)-dong	
3102359 Seohyeon 2(i)-dong	18674	3102359	3102359	Seohyeon 2(i)-dong	
3115071 Janggok-dong	18651	3115071	3115071	Janggok-dong	
23320 Ongjin-gun	18642	23320	23320	Ongjin-gun	
2404060 Unam 3(sam)-dong	18640	2404060	2404060	Unam 3(sam)-dong	
1125065 Seongnae 1(il)-dong	18631	1125065	1125065	Seongnae 1(il)-dong	
3504051 Suseong-dong	18612	3504051	3504051	Suseong-dong	
2109072 Bansong 1(il)-dong	18601	2109072	2109072	Bansong 1(il)-dong	
1113073 Chunghyeon-dong	18598	1113073	1113073	Chunghyeon-dong	
1101056 Pyeongchang-dong	18594	1101056	1101056	Pyeongchang-dong	
3303059 Cheongjeon-dong	18587	3303059	3303059	Cheongjeon-dong	
3101355 Uman 2(i)-dong	18569	3101355	3101355	Uman 2(i)-dong	
3408052 Dangjin 2(i)-dong	18554	3408052	3408052	Dangjin 2(i)-dong	
2505057 Beop 2(i)-dong	18533	2505057	2505057	Beop 2(i)-dong	
3104153 Anyang 3(sam)-dong	18519	3104153	3104153	Anyang 3(sam)-dong	
2111062 Jangjeon 2(i)-dong	18506	2111062	2111062	Jangjeon 2(i)-dong	
3401251 Seongjeong 1(il)-dong	18480	3401251	3401251	Seongjeong 1(il)-dong	
3137011 Gapyeong-eup	18469	3137011	3137011	Gapyeong-eup	
2505054 Birae-dong	18458	2505054	2505054	Birae-dong	
1119074 Yeongdeungpo-dong	18445	1119074	1119074	Yeongdeungpo-dong	
2206058 Suseong 1(il)-ga-dong	18435	2206058	2206058	Suseong 1(il)-ga-dong	
3114055 Sema-dong	18432	3114055	3114055	Sema-dong	
1114068 Hapjeong-dong	18414	1114068	1114068	Hapjeong-dong	
3601069 Yonghae-dong	18381	3601069	3601069	Yonghae-dong	
3705051 Songjeong-dong	18381	3705051	3705051	Songjeong-dong	
3110360 Gobong-dong	18370	3110360	3110360	Gobong-dong	
1114071 Yeonnam-dong	18364	1114071	1114071	Yeonnam-dong	
3304254 Mochung-dong	18342	3304254	3304254	Mochung-dong	
3127051 Pocheon-dong	18301	3127051	3127051	Pocheon-dong	
1125059 Amsa 3(sam)-dong	18248	1125059	1125059	Amsa 3(sam)-dong	
3702062 Yonggang-dong	18244	3702062	3702062	Yonggang-dong	
3901067 Oedo-dong	18244	3901067	3901067	Oedo-dong	
3119136 Yangji-myeon	18217	3119136	3119136	Yangji-myeon	
1124051 Pungnap 1(il)-dong	18211	1124051	1124051	Pungnap 1(il)-dong	
3304451 Ogeunjang-dong	18211	3304451	3304451	Ogeunjang-dong	
3838011 Hamyang-eup	18186	3838011	3838011	Hamyang-eup	
3104254 Buheung-dong	18164	3104254	3104254	Buheung-dong	
2108062 Hwamyeong 2(i)-dong	18162	2108062	2108062	Hwamyeong 2(i)-dong	
2107071 Uam-dong	18148	2107071	2107071	Uam-dong	
3806011 Sacheon-eup	18147	3806011	3806011	Sacheon-eup	
1122058 Banpo 2(i)-dong	18124	1122058	1122058	Banpo 2(i)-dong	
2207059 Janggi-dong	18106	2207059	2207059	Janggi-dong	
1125070 Dunchon 1(il)-dong	18103	1125070	1125070	Dunchon 1(il)-dong	
3809060 Suyang-dong	18099	3809060	3809060	Suyang-dong	
2111069 Guseo 1(il)-dong	18096	2111069	2111069	Guseo 1(il)-dong	
1103051 Huam-dong	18092	1103051	1103051	Huam-dong	
2306057 Sangok 1(il)-dong	18050	2306057	2306057	Sangok 1(il)-dong	
2503054 Jeongnim-dong	18047	2503054	2503054	Jeongnim-dong	
3104151 Anyang 1(il)-dong	18033	3104151	3104151	Anyang 1(il)-dong	
3337011 Eumseong-eup	18028	3337011	3337011	Eumseong-eup	
3303051 Gyo-dong	18024	3303051	3303051	Gyo-dong	
1102071 Yaksu-dong	18023	1102071	1102071	Yaksu-dong	
2305054 Guwol 4(sa)-dong	18023	2305054	2305054	Guwol 4(sa)-dong	
2205084 Daehyeon-dong	18011	2205084	2205084	Daehyeon-dong	
3105154 Wonmi 1(il)-dong	17992	3105154	3105154	Wonmi 1(il)-dong	
1121063 Namhyeon-dong	17986	1121063	1121063	Namhyeon-dong	
1109061 Beon 2(i)-dong	17982	1109061	1109061	Beon 2(i)-dong	
2307054 Gyesan 2(i)-dong	17976	2307054	2307054	Gyesan 2(i)-dong	
2305059 Mansu 1(il)-dong	17962	2305059	2305059	Mansu 1(il)-dong	
3406052 Buchang-dong	17958	3406052	3406052	Buchang-dong	
3405052 Dongmun 1(il)-dong	17927	3405052	3405052	Dongmun 1(il)-dong	
1107060 Sangbong 2(i)-dong	17924	1107060	1107060	Sangbong 2(i)-dong	
3102362 Yatap 1(il)-dong	17912	3102362	3102362	Yatap 1(il)-dong	
1115064 Sinjeong 1(il)-dong	17907	1115064	1115064	Sinjeong 1(il)-dong	
3101262 Ipbuk-dong	17897	3101262	3101262	Ipbuk-dong	
2111059 Bugok 3(sam)-dong	17888	2111059	2111059	Bugok 3(sam)-dong	
1107068 Mangu 3(sam)-dong	17860	1107068	1107068	Mangu 3(sam)-dong	
3201031 Dong-myeon	17855	3201031	3201031	Dong-myeon	
3102372 Gumi 1(il)-dong	17847	3102372	3102372	Gumi 1(il)-dong	
3404034 Eumbong-myeon	17827	3404034	3404034	Eumbong-myeon	
3710054 Nambu-dong	17823	3710054	3710054	Nambu-dong	
3102155 Taepyeong 2(i)-dong	17814	3102155	3102155	Taepyeong 2(i)-dong	
2402070 Dongcheon-dong	17805	2402070	2402070	Dongcheon-dong	
3118054 Deokpung 1(il)-dong	17773	3118054	3118054	Deokpung 1(il)-dong	
2206064 Sang-dong	17746	2206064	2206064	Sang-dong	
3202055 Myeongnyun 2(i)-dong	17743	3202055	3202055	Myeongnyun 2(i)-dong	
3107053 Songtan-dong	17732	3107053	3107053	Songtan-dong	
3408038 Sinpyeong-myeon	17706	3408038	3408038	Sinpyeong-myeon	
2206051 Beomeo 1(il)-dong	17688	2206051	2206051	Beomeo 1(il)-dong	
3740011 Yecheon-eup	17668	3740011	3740011	Yecheon-eup	
3127052 Seondan-dong	17661	3127052	3127052	Seondan-dong	
1110053 Ssangmun 3(sam)-dong	17653	1110053	1110053	Ssangmun 3(sam)-dong	
3104159 Anyang 9(gu)-dong	17612	3104159	3104159	Anyang 9(gu)-dong	
3105161 Yakdae-dong	17608	3105161	3105161	Yakdae-dong	
2111058 Bugok 2(i)-dong	17601	2111058	2111058	Bugok 2(i)-dong	
3902011 Daejeong-eup	17600	3902011	3902011	Daejeong-eup	
2305063 Mansu 5(o)-dong	17583	2305063	2305063	Mansu 5(o)-dong	
2110058 Sinpyeong 1(il)-dong	17549	2110058	2110058	Sinpyeong 1(il)-dong	
1125054 Myeongil 2(i)-dong	17543	1125054	1125054	Myeongil 2(i)-dong	
2501060 Jayang-dong	17541	2501060	2501060	Jayang-dong	
3601073 Sinheung-dong	17533	3601073	3601073	Sinheung-dong	
2502057 Seokgyo-dong	17527	2502057	2502057	Seokgyo-dong	
2109068 Jwa 3(sam)-dong	17501	2109068	2109068	Jwa 3(sam)-dong	
3201064 Hyoja 2(i)-dong	17495	3201064	3201064	Hyoja 2(i)-dong	
2503055 Byeon-dong	17494	2503055	2503055	Byeon-dong	
3505059 Dotong-dong	17492	3505059	3505059	Dotong-dong	
2204055 Bongdeok 3(sam)-dong	17485	2204055	2204055	Bongdeok 3(sam)-dong	
3110151 Jugyo-dong	17473	3110151	3110151	Jugyo-dong	
2303073 Gwangyo-dong	17431	2303073	2303073	Gwangyo-dong	
2603053 Hwajeong-dong	17427	2603053	2603053	Hwajeong-dong	
2114057 Gwangan 2(i)-dong	17424	2114057	2114057	Gwangan 2(i)-dong	
2106065 Myeongnyun-dong	17416	2106065	2106065	Myeongnyun-dong	
2306063 Galsan 1(il)-dong	17413	2306063	2306063	Galsan 1(il)-dong	
"2207076 Duryu 1,2(il)-dong"	17385	2207076	2207076	"Duryu 1,2(il)-dong"	
1119067 Singil 5(o)-dong	17375	1119067	1119067	Singil 5(o)-dong	
3104163 Bakdal 1(il)-dong	17334	3104163	3104163	Bakdal 1(il)-dong	
1105057 Junggok 3(sam)-dong	17309	1105057	1105057	Junggok 3(sam)-dong	
3501172 Hyoja 3(sam)-dong	17274	3501172	3501172	Hyoja 3(sam)-dong	
2602053 Sinjeong 3(sam)-dong	17264	2602053	2602053	Sinjeong 3(sam)-dong	
1124069 Munjeong 2(i)-dong	17261	1124069	1124069	Munjeong 2(i)-dong	
3407033 Eomsa-myeon	17258	3407033	3407033	Eomsa-myeon	
2503072 Gwanjeo 1(il)-dong	17256	2503072	2503072	Gwanjeo 1(il)-dong	
3646011 Wando-eup	17252	3646011	3646011	Wando-eup	
2631039 Samnam-myeon	17240	2631039	2631039	Samnam-myeon	
2206070 Beommul 2(i)-dong	17222	2206070	2206070	Beommul 2(i)-dong	
3102353 Sunae 1(il)-dong	17198	3102353	3102353	Sunae 1(il)-dong	
3114056 Chopyeong-dong	17197	3114056	3114056	Chopyeong-dong	
1116066 Gayang 3(sam)-dong	17181	1116066	1116066	Gayang 3(sam)-dong	
2603055 Jeonha 1(il)-dong	17167	2603055	2603055	Jeonha 1(il)-dong	
3101452 Maetan 2(i)-dong	17164	3101452	3101452	Maetan 2(i)-dong	
3202061 Usan-dong	17135	3202061	3202061	Usan-dong	
1108081 Seongbuk-dong	17133	1108081	1108081	Seongbuk-dong	
3109268 Seonbu 1(il)-dong	17119	3109268	3109268	Seonbu 1(il)-dong	
3112054 Gyomun 1(il)-dong	17099	3112054	3112054	Gyomun 1(il)-dong	
1104066 Seongsu 1(il)-ga2(i)-dong	17078	1104066	1104066	Seongsu 1(il)-ga2(i)-dong	
1108083 Dongseon-dong	17068	1108083	1108083	Dongseon-dong	
1122068 Naegok-dong	17062	1122068	1122068	Naegok-dong	
1123051 Sinsa-dong	17056	1123051	1123051	Sinsa-dong	
2403068 Bongseon 1(il)-dong	17053	2403068	2403068	Bongseon 1(il)-dong	
3203011 Jumunjin-eup	17041	3203011	3203011	Jumunjin-eup	
2308060 Seongnam 3(sam)-dong	17032	2308060	2308060	Seongnam 3(sam)-dong	
2202054 Sinam 4(sa)-dong	16989	2202054	2202054	Sinam 4(sa)-dong	
2503059 Dunsan 1(il)-dong	16966	2503059	2503059	Dunsan 1(il)-dong	
2602063 Suam-dong	16942	2602063	2602063	Suam-dong	
3803075 Sangbong_dong	16935	3803075	3803075	Sangbong_dong	
1115059 Sinwol 3(sam)-dong	16931	1115059	1115059	Sinwol 3(sam)-dong	
3102158 Sujin 1(il)-dong	16912	3102158	3102158	Sujin 1(il)-dong	
2502051 Eunhaengseonhwa-dong	16883	2502051	2502051	Eunhaengseonhwa-dong	
3102355 Jeongja 2(i)-dong	16880	3102355	3102355	Jeongja 2(i)-dong	
3531011 Samnye-eup	16875	3531011	3531011	Samnye-eup	
3104261 Gwiin-dong	16869	3104261	3104261	Gwiin-dong	
2305053 Guwol 3(sam)-dong	16861	2305053	2305053	Guwol 3(sam)-dong	
3203061 Naegok-dong	16853	3203061	3203061	Naegok-dong	
2202069 Haean-dong	16829	2202069	2202069	Haean-dong	
3304253 Sachang-dong	16829	3304253	3304253	Sachang-dong	
3902012 Namwon-eup	16825	3902012	3902012	Namwon-eup	
1104070 Yongdap-dong	16811	1104070	1104070	Yongdap-dong	
3102364 Yatap 2(i)-dong	16781	3102364	3102364	Yatap 2(i)-dong	
37340 Yeongyang-gun	16781	37340	37340	Yeongyang-gun	
3702059 Seondo-dong	16780	3702059	3702059	Seondo-dong	
1123073 Irwon 1(il)-dong	16754	1123073	1123073	Irwon 1(il)-dong	
3102160 Dandae-dong	16723	3102160	3102160	Dandae-dong	
1104065 Seongsu 1(il)-ga1(il)-dong	16715	1104065	1104065	Seongsu 1(il)-ga1(il)-dong	
2113058 Yeonsan 4(sa)-dong	16705	2113058	2113058	Yeonsan 4(sa)-dong	
2503067 Wolpyeong 2(i)-dong	16705	2503067	2503067	Wolpyeong 2(i)-dong	
3302055 Yongsan-dong	16702	3302055	3302055	Yongsan-dong	
3701267 Jungang-dong	16700	3701267	3701267	Jungang-dong	
2303065 Juan 1(il)-dong	16695	2303065	2303065	Juan 1(il)-dong	
3104262 Hogye 1(il)-dong	16695	3104262	3104262	Hogye 1(il)-dong	
2205056 Chimsan 2(i)-dong	16690	2205056	2205056	Chimsan 2(i)-dong	
2501080 Samseong-dong	16687	2501080	2501080	Samseong-dong	
3106059 Cheolsan 2(i)-dong	16681	3106059	3106059	Cheolsan 2(i)-dong	
3302062 Chilgeumgeumneung-dong	16614	3302062	3302062	Chilgeumgeumneung-dong	
1119061 Yangpyeong 1(il)-dong	16603	1119061	1119061	Yangpyeong 1(il)-dong	
2402060 Hwajeong 1(il)-dong	16554	2402060	2402060	Hwajeong 1(il)-dong	
2102068 Amnam-dong	16546	2102068	2102068	Amnam-dong	
3122035 Daedeok-myeon	16543	3122035	3122035	Daedeok-myeon	
1124077 Jamsil 6(yuk)-dong	16530	1124077	1124077	Jamsil 6(yuk)-dong	
2602064 Seonam-dong	16510	2602064	2602064	Seonam-dong	
1116065 Gayang 2(i)-dong	16502	1116065	1116065	Gayang 2(i)-dong	
3110357 Madu 2(i)-dong	16495	3110357	3110357	Madu 2(i)-dong	
3501168 Samcheon 2(i)-dong	16471	3501168	3501168	Samcheon 2(i)-dong	
3806055 Beollyong-dong	16467	3806055	3806055	Beollyong-dong	
1121071 Nanhyang-dong	16447	1121071	1121071	Nanhyang-dong	
1119065 Singil 3(sam)-dong	16445	1119065	1119065	Singil 3(sam)-dong	
2505060 Deogam-dong	16441	2505060	2505060	Deogam-dong	
2207058 Jukjeon-dong	16432	2207058	2207058	Jukjeon-dong	
3304257 Sugok 1(il)-dong	16431	3304257	3304257	Sugok 1(il)-dong	
3128011 Ganam-eup	16428	3128011	3128011	Ganam-eup	
1121054 Cheongnim-dong	16424	1121054	1121054	Cheongnim-dong	
1103070 Bogwang-dong	16404	1103070	1103070	Bogwang-dong	
1112068 Susaek-dong	16395	1112068	1112068	Susaek-dong	
2306056 Bupyeong 6(yuk)-dong	16391	2306056	2306056	Bupyeong 6(yuk)-dong	
1108058 Donam 1(il)-dong	16377	1108058	1108058	Donam 1(il)-dong	
3110458 Songpo-dong	16370	3110458	3110458	Songpo-dong	
2109071 Banyeo 4(sa)-dong	16352	2109071	2109071	Banyeo 4(sa)-dong	
2206060 Suseong 4(sa)-ga-dong	16347	2206060	2206060	Suseong 4(sa)-ga-dong	
2205063 Sangyeok 3(sam)-dong	16338	2205063	2205063	Sangyeok 3(sam)-dong	
3709061 Jeomchon 5(o)-dong	16333	3709061	3709061	Jeomchon 5(o)-dong	
3602031 Sora-myeon	16312	3602031	3602031	Sora-myeon	
3901058 Yongdam 2(i)-dong	16298	3901058	3901058	Yongdam 2(i)-dong	
2108056 Deokcheon 1(il)-dong	16292	2108056	2108056	Deokcheon 1(il)-dong	
2404069 Duam 3(sam)-dong	16289	2404069	2404069	Duam 3(sam)-dong	
3102356 Jeongja 3(sam)-dong	16285	3102356	3102356	Jeongja 3(sam)-dong	
3115069 Wolgok-dong	16275	3115069	3115069	Wolgok-dong	
3121052 Jungni-dong	16270	3121052	3121052	Jungni-dong	
1122062 Bangbae 1(il)-dong	16269	1122062	1122062	Bangbae 1(il)-dong	
2631033 Cheongnyang-myeon	16266	2631033	2631033	Cheongnyang-myeon	
2303054 Sungui 4(sa)-dong	16254	2303054	2303054	Sungui 4(sa)-dong	
2308059 Seongnam 2(i)-dong	16248	2308059	2308059	Seongnam 2(i)-dong	
1104058 Eungbong-dong	16222	1104058	1104058	Eungbong-dong	
