id	location	population	id2	
3102166	Siheung-dong	3044	3102166	
3702034	Sannae-myeon	3038	3702034	
3202051	Jungang-dong	3037	3202051	
3601058	Daeseong-dong	3030	3601058	
3635044	Duwon-myeon	3024	3635044	
3538032	Dongjin-myeon	3023	3538032	
3401135	Susin-myeon	3022	3401135	
3707035	Hwanam-myeon	3016	3707035	
3648032	Imja-myeon	3012	3648032	
3647031	Gunnae-myeon	3009	3647031	
3631032	Goseo-myeon	3002	3631032	
3836031	Hwagae-myeon	2999	3836031	
3643037	Haebo-myeon	2996	3643037	
3431032	Jewon-myeon	2992	3431032	
3701231	Singwang-myeon	2991	3701231	
3645031	Jinwon-myeon	2989	3645031	
3635032	Dodeok-myeon	2981	3635032	
3431035	Namil-myeon	2980	3431035	
3706036	Bonghyeon-myeon	2978	3706036	
3803035	Ilbanseong-myeon	2978	3803035	
3602052	Hallyeo-dong	2977	3602052	
3642037	Unnam-myeon	2972	3642037	
3703031	Nongso-myeon	2967	3703031	
2901039	Sojeong-myeon	2965	2901039	
3506011	Mangyeong-eup	2961	3506011	
3606033	Okgok-myeon	2960	3606033	
3241034	Hyeonnam-myeon	2952	3241034	
3901062	Bonggae-dong	2952	3901062	
3835038	Seolcheon-myeon	2951	3835038	
3232032	Anheung-myeon	2942	3232032	
3738037	Byeokjin-myeon	2941	3738037	
3740037	Yucheon-myeon	2941	3740037	
3640035	Bukpyeong-myeon	2937	3640035	
3128034	Geumsa-myeon	2936	3128034	
3504032	Ibam-myeon	2934	3504032	
3241031	Seo-myeon	2932	3241031	
3606035	Jinwol-myeon	2929	3606035	
3504034	Gobu-myeon	2926	3504034	
3333038	Gunbuk-myeon	2925	3333038	
3606034	Jinsang-myeon	2925	3606034	
3806036	Gonmyeong-myeon	2923	3806036	
3636039	Hoecheon-myeon	2916	3636039	
3110358	Janghang 1(il)-dong	2911	3110358	
3703040	Guseong-myeon	2911	3703040	
3704035	Iljik-myeon	2899	3704035	
3701235	Jukjang-myeon	2897	3701235	
3808033	Sanoe-myeon	2895	3808033	
2331039	Songhae-myeon	2891	2331039	
3302051	Seongnaechungin-dong	2890	3302051	
3602034	Nam-myeon	2885	3602034	
3701233	Songna-myeon	2884	3701233	
3645032	Nam-myeon	2879	3645032	
3742035	Giseong-myeon	2879	3742035	
3233039	Hanbando-myeon	2878	3233039	
3737033	Seongsan-myeon	2877	3737033	
3234035	Yongpyeong-myeon	2874	3234035	
3648040	Anjwa-myeon	2873	3648040	
3837034	Geumseo-myeon	2868	3837034	
3403035	Cheongso-myeon	2866	3403035	
3640031	Samsan-myeon	2865	3640031	
3735035	Chuksan-myeon	2862	3735035	
3808032	Sangdong-myeon	2860	3808032	
3537036	Haeri-myeon	2859	3537036	
3740040	Jibo-myeon	2859	3740040	
2501073	Daecheong-dong	2854	2501073	
2302058	Songnim 1(il)-dong	2849	2302058	
3705056	Jisan-dong	2845	3705056	
3638037	Hoejin-myeon	2843	3638037	
3832038	Sanin-myeon	2838	3832038	
3833040	Docheon-myeon	2831	3833040	
3502034	Seosu-myeon	2830	3502034	
3437037	Bongsan-myeon	2829	3437037	
3334038	Haksan-myeon	2825	3334038	
3704039	Giran-myeon	2825	3704039	
3537043	Buan-myeon	2819	3537043	
3645039	Bugi-myeon	2818	3645039	
3643036	Nasan-myeon	2815	3643036	
3738033	Suryun-myeon	2815	3738033	
3434034	Hansan-myeon	2814	3434034	
3638032	Anyang-myeon	2812	3638032	
1101054	Samcheong-dong	2808	1101054	
3538040	Haseo-myeon	2806	3538040	
3336038	Sari-myeon	2804	3336038	
3735037	Byeonggok-myeon	2804	3735037	
3401137	Dong-myeon	2802	3401137	
3502039	Okdo-myeon	2801	3502039	
3604031	Seji-myeon	2791	3604031	
3647036	Jodo-myeon	2790	3647036	
3504040	Gamgok-myeon	2779	3504040	
3336034	Chilseong-myeon	2768	3336034	
3833036	Daeji-myeon	2760	3833036	
3538041	Julpo-myeon	2756	3538041	
3603039	Hwangjeon-myeon	2752	3603039	
3503036	Yongan-myeon	2750	3503036	
3645034	Samseo-myeon	2748	3645034	
3437035	Eungbong-myeon	2747	3437035	
3537032	Asan-myeon	2746	3537032	
3538038	Baeksan-myeon	2745	3538038	
3708034	Cheongni-myeon	2745	3708034	
3633037	Sandong-myeon	2742	3633037	
3901069	Dodu-dong	2738	3901069	
3502031	Oksan-myeon	2736	3502031	
3708041	Hwaseo-myeon	2730	3708041	
3834033	Hai-myeon	2729	3834033	
3639035	Doam-myeon	2728	3639035	
3237032	Hanam-myeon	2725	3237032	
3709031	Yeongsun-myeon	2725	3709031	
3637036	Dogok-myeon	2723	3637036	
3503043	Samgi-myeon	2721	3503043	
3135033	Baekhak-myeon	2719	3135033	
3237031	Gandong-myeon	2716	3237031	
3436035	Eunha-myeon	2708	3436035	
3505043	Inwol-myeon	2704	3505043	
3833034	Ibang-myeon	2695	3833034	
3742033	Geunnam-myeon	2692	3742033	
3604035	Donggang-myeon	2691	3604035	
3506039	Jinbong-myeon	2688	3506039	
2331036	Naega-myeon	2684	2331036	
3406037	Beolgok-myeon	2684	3406037	
2331040	Gyodong-myeon	2683	2331040	
3336040	Buljeong-myeon	2678	3336040	
3835036	Seo-myeon	2678	3835036	
3506036	Gongdeok-myeon	2677	3506036	
3703033	Gaeryeong-myeon	2665	3703033	
3740034	Gamcheon-myeon	2665	3740034	
3643035	Daedong-myeon	2664	3643035	
3631031	Bongsan-myeon	2660	3631031	
3437031	Daesul-myeon	2658	3437031	
3435037	Namyang-myeon	2653	3435037	
3646038	Bogil-myeon	2651	3646038	
3709034	Sanbuk-myeon	2649	3709034	
3606032	Ongnyong-myeon	2648	3606032	
3803034	Jinseong-myeon	2644	3803034	
3635038	Jeomam-myeon	2641	3635038	
3631037	Geumseong-myeon	2640	3631037	
3603011	Seungju-eup	2636	3603011	
3431033	Buri-myeon	2632	3431033	
3840036	Chogye-myeon	2628	3840036	
3705062	Sinpyeong 2(i)-dong	2627	3705062	
2405067	Samdo-dong	2626	2405067	
3648035	Docho-myeon	2624	3648035	
3733035	Andeok-myeon	2622	3733035	
3833037	Gyeseong-myeon	2621	3833037	
3832031	Haman-myeon	2617	3832031	
3504038	Jeongu-myeon	2616	3504038	
3740038	Yonggung-myeon	2610	3740038	
3431034	Gunbuk-myeon	2608	3431034	
3840034	Yaro-myeon	2607	3840034	
3241033	Hyeonbuk-myeon	2602	3241033	
3205058	Cheoram-dong	2601	3205058	
3603036	Sangsa-myeon	2599	3603036	
3838034	Sudong-myeon	2589	3838034	
3708038	Modong-myeon	2581	3708038	
3506031	Juksan-myeon	2577	3506031	
3835034	Mijo-myeon	2571	3835034	
3537034	Gongeum-myeon	2565	3537034	
3127035	Changsu-myeon	2564	3127035	
3302044	Jungangtap-myeon	2563	3302044	
3708043	Oeseo-myeon	2557	3708043	
2404074	Seokgok-dong	2552	2404074	
3433033	Oesan-myeon	2545	3433033	
3538035	Boan-myeon	2540	3538035	
3646036	Soan-myeon	2540	3646036	
3632038	Ip-myeon	2539	3632038	
3235034	Bukpyeong-myeon	2531	3235034	
3708039	Moseo-myeon	2531	3708039	
3533033	Jeoksang-myeon	2521	3533033	
3403038	Jusan-myeon	2518	3403038	
2901031	Yeongi-myeon	2513	2901031	
3406041	Chaeun-myeon	2511	3406041	
3403040	Seongju-myeon	2503	3403040	
2111064	Seondugu-dong	2502	2111064	
3433035	Guryong-myeon	2497	3433035	
3438031	Gonam-myeon	2495	3438031	
3709033	Hogye-myeon	2494	3709033	
3302040	Sancheok-myeon	2489	3302040	
3403031	Jupo-myeon	2487	3403031	
3435036	Jangpyeong-myeon	2486	3435036	
3603061	Jangcheon-dong	2477	3603061	
3537039	Simwon-myeon	2471	3537039	
3240031	Hyeonnae-myeon	2466	3240031	
3902052	Jeongbang-dong	2466	3902052	
3640039	Masan-myeon	2464	3640039	
3633034	Masan-myeon	2463	3633034	
3408033	Daehoji-myeon	2449	3408033	
3709037	Nongam-myeon	2447	3709037	
3434032	Hwayang-myeon	2446	3434032	
3506032	Baeksan-myeon	2445	3506032	
3631036	Mujeong-myeon	2445	3631036	
3733032	Bunam-myeon	2443	3733032	
3735032	Namjeong-myeon	2437	3735032	
3632033	Seokgok-myeon	2430	3632033	
3604034	Gongsan-myeon	2427	3604034	
3806034	Chukdong-myeon	2424	3806034	
3706031	Isan-myeon	2422	3706031	
3537035	Sangha-myeon	2420	3537035	
3803033	Geumgok-myeon	2418	3803033	
3839037	Namsang-myeon	2418	3839037	
3504042	Chilbo-myeon	2416	3504042	
3840035	Yulgok-myeon	2410	3840035	
2112055	Garak-dong	2409	2112055	
3638031	Yongsan-myeon	2408	3638031	
3125038	Namhansanseong-myeon	2407	3125038	
3338032	Daegang-myeon	2404	3338032	
3644034	Gunseo-myeon	2399	3644034	
3201038	Sabuk-myeon	2396	3201038	
3639032	Chillyang-myeon	2396	3639032	
3332035	Samseung-myeon	2391	3332035	
3436036	Gyeolseong-myeon	2387	3436036	
3128035	Sanbuk-myeon	2380	3128035	
3602069	Samil-dong	2378	3602069	
3505035	Geumji-myeon	2375	3505035	
3633033	Toji-myeon	2375	3633033	
3731035	Uiheung-myeon	2370	3731035	
3635041	Namyang-myeon	2368	3635041	
3733034	Hyeonseo-myeon	2362	3733034	
3502051	Haesin-dong	2361	3502051	
3740036	Homyeong-myeon	2357	3740036	
3433045	Chochon-myeon	2355	3433045	
3115059	Gwarim-dong	2352	3115059	
3506041	Bongnam-myeon	2352	3506041	
3106068	Hagon-dong	2350	3106068	
3201033	Sindong-myeon	2350	3201033	
3703039	Joma-myeon	2349	3703039	
3505031	Jucheon-myeon	2346	3505031	
3740031	Yongmun-myeon	2342	3740031	
3536040	Gurim-myeon	2340	3536040	
3302035	Noeun-myeon	2334	3302035	
3502038	Napo-myeon	2332	3502038	
3631039	Wolsan-myeon	2329	3631039	
3732039	Bian-myeon	2325	3732039	
3737035	Gaejin-myeon	2322	3737035	
3840046	Yongju-myeon	2320	3840046	
3334035	Sangchon-myeon	2319	3334035	
3333037	Gunseo-myeon	2317	3333037	
3705033	Dogae-myeon	2316	3705033	
3236032	Geunnam-myeon	2314	3236032	
3233033	Buk-myeon	2313	3233033	
3836035	Gojeon-myeon	2313	3836035	
3901032	Chuja-myeon	2312	3901032	
3333034	Cheongseong-myeon	2310	3333034	
3532038	Bugwi-myeon	2309	3532038	
3538033	Haengan-myeon	2308	3538033	
3644035	Gunnam-myeon	2306	3644035	
3332033	Maro-myeon	2305	3332033	
3202034	Buron-myeon	2303	3202034	
3641039	Miam-myeon	2303	3641039	
3803045	Sugok-myeon	2296	3803045	
3231033	Naechon-myeon	2295	3231033	
3434039	Jongcheon-myeon	2295	3434039	
3503033	Hamna-myeon	2292	3503033	
3537031	Gosu-myeon	2291	3537031	
2405064	Imgok-dong	2290	2405064	
3334033	Chupungnyeong-myeon	2289	3334033	
3635043	Daeseo-myeon	2288	3635043	
3738036	Daega-myeon	2287	3738036	
3234032	Bangnim-myeon	2286	3234032	
3241032	Sonyang-myeon	2285	3241032	
3646034	Yaksan-myeon	2280	3646034	
3434038	Pangyo-myeon	2278	3434038	
3706034	Jangsu-myeon	2264	3706034	
3646035	Cheongsan-myeon	2259	3646035	
3731031	Sobo-myeon	2258	3731031	
3504037	Ipyeong-myeon	2253	3504037	
3703043	Daedeok-myeon	2253	3703043	
3741035	Socheon-myeon	2251	3741035	
3537042	Sillim-myeon	2249	3537042	
3742040	maehwa-myeon	2248	3742040	
3231032	Duchon-myeon	2241	3231032	
3538039	Sangseo-myeon	2241	3538039	
3837033	Saengcho-myeon	2240	3837033	
3538037	Jinseo-myeon	2233	3538037	
3641035	Dopo-myeon	2227	3641035	
3435038	Hwaseong-myeon	2225	3435038	
3335034	Baekgok-myeon	2224	3335034	
3638034	Jangpyeong-myeon	2220	3638034	
3633035	Gwangui-myeon	2219	3633035	
3534031	Sanseo-myeon	2211	3534031	
3435031	Ungok-myeon	2207	3435031	
3708045	Gonggeom-myeon	2207	3708045	
3336033	Yeonpung-myeon	2202	3336033	
3538031	Jusan-myeon	2196	3538031	
3534032	Beonam-myeon	2195	3534032	
3832036	Chilbuk-myeon	2191	3832036	
3232035	Cheongil-myeon	2188	3232035	
3303034	Deoksan-myeon	2185	3303034	
3534034	Cheoncheon-myeon	2185	3534034	
3640038	Gyegok-myeon	2183	3640038	
3531038	Unju-myeon	2180	3531038	
3704037	Namseon-myeon	2176	3704037	
3533031	Mupung-myeon	2172	3533031	
3431036	Nami-myeon	2170	3431036	
3833031	Goam-myeon	2165	3833031	
3805035	Hansan-myeon	2154	3805035	
3734031	Ibam-myeon	2151	3734031	
3741036	Seokpo-myeon	2150	3741036	
3645040	Bukha-myeon	2147	3645040	
3233034	Nam-myeon	2142	3233034	
3304131	Nangseong-myeon	2141	3304131	
3504033	Soseong-myeon	2135	3504033	
3504044	Sanoe-myeon	2135	3504044	
3732046	Anpyeong-myeon	2133	3732046	
3701135	Homigot-myeon	2129	3701135	
3741038	Myeongho-myeon	2129	3741038	
3435039	Bibong-myeon	2126	3435039	
3505042	Ibaek-myeon	2126	3505042	
3534035	Gyenam-myeon	2125	3534035	
3735034	Jipum-myeon	2125	3735034	
3536038	Bokheung-myeon	2121	3536038	
3531037	Bibong-myeon	2113	3531037	
3645033	Donghwa-myeon	2109	3645033	
2405068	Bolyang-dong	2105	2405068	
3606055	Taein-dong	2098	3606055	
3640036	Bugil-myeon	2095	3640036	
3741033	Beopjeon-myeon	2093	3741033	
3706037	Sunheung-myeon	2088	3706037	
3435032	Daechi-myeon	2083	3435032	
3736033	Gakbuk-myeon	2074	3736033	
3438036	Iwon-myeon	2068	3438036	
3238032	Dong-myeon	2065	3238032	
3732031	Danchon-myeon	2062	3732031	
3741032	Bongseong-myeon	2059	3741032	
3836033	Jeongnyang-myeon	2059	3836033	
3339031	Doan-myeon	2055	3339031	
3506038	Seongdeok-myeon	2049	3506038	
3602035	Hwajeong-myeon	2047	3602035	
3736031	Gangnam-myeon	2047	3736031	
3602036	Samsan-myeon	2046	3602036	
3839036	Mari-myeon	2042	3839036	
3648033	Jaeun-myeon	2040	3648033	
3201032	Dongsan-myeon	2039	3201032	
3110156	Hyoja-dong	2038	3110156	
3840045	Daebyeong-myeon	2037	3840045	
3506042	Hwangsan-myeon	2035	3506042	
2331041	Samsan-myeon	2034	2331041	
2101051	Jungang-dong	2033	2101051	
3734035	Seokbo-myeon	2031	3734035	
3707034	Hwabuk-myeon	2027	3707034	
3232034	Gapcheon-myeon	2025	3232034	
3604037	Munpyeong-myeon	2025	3604037	
3708046	Ian-myeon	2024	3708046	
3839035	Wicheon-myeon	2020	3839035	
3435035	Cheongnam-myeon	2016	3435035	
2405065	Donggok-dong	2012	2405065	
3641037	Seoho-myeon	2011	3641037	
3733033	Hyeondong-myeon	2010	3733033	
3702067	Bodeok-dong	2007	3702067	
3637041	Nam-myeon	2006	3637041	
3838031	Macheon-myeon	2004	3838031	
3232037	Seowon-myeon	2003	3232037	
3736035	Unmun-myeon	2002	3736035	
3706033	Munsu-myeon	2001	3706033	
3336035	Mungwang-myeon	1998	3336035	
3122042	Gosam-myeon	1994	3122042	
3606031	Bonggang-myeon	1994	3606031	
3708040	Hwadong-myeon	1991	3708040	
3235037	Yeoryang-myeon	1989	3235037	
3302031	Salmi-myeon	1989	3302031	
3704036	Namhu-myeon	1985	3704036	
3537041	Seongnae-myeon	1983	3537041	
3503035	Seongdang-myeon	1982	3503035	
3536039	Ssangchi-myeon	1981	3536039	
3805034	Yokji-myeon	1980	3805034	
3505045	Sannae-myeon	1977	3505045	
3641032	Geumjeong-myeon	1977	3641032	
3838035	Jigok-myeon	1977	3838035	
3336031	Gammul-myeon	1976	3336031	
3303033	Susan-myeon	1975	3303033	
3505033	Songdong-myeon	1972	3505033	
3703038	Gamcheon-myeon	1972	3703038	
3837040	Sindeung-myeon	1970	3837040	
3604041	Dado-myeon	1968	3604041	
3334034	Maegok-myeon	1967	3334034	
3202035	Gwirae-myeon	1966	3202035	
3303031	Geumseong-myeon	1966	3303031	
3641031	Deokjin-myeon	1963	3641031	
3834041	Maam-myeon	1960	3834041	
3433038	Nam-myeon	1958	3433038	
3536032	Donggye-myeon	1958	3536032	
3643034	Eomda-myeon	1957	3643034	
3737032	Unsu-myeon	1952	3737032	
1102052	Sogong-dong	1939	1102052	
3338033	Gagok-myeon	1932	3338033	
3831031	Garye-myeon	1930	3831031	
3334039	Yangsan-myeon	1929	3334039	
3635036	Bongnae-myeon	1919	3635036	
3333033	Annae-myeon	1918	3333033	
3839032	Ungyang-myeon	1918	3839032	
3332031	Songnisan-myeon	1917	3332031	
3505044	Ayeong-myeon	1913	3505044	
3639038	Jakcheon-myeon	1905	3639038	
3332036	Suhan-myeon	1904	3332036	
2631040	Samdong-myeon	1902	2631040	
3706038	Dansan-myeon	1894	3706038	
3708037	Naeseo-myeon	1891	3708037	
3207034	Miro-myeon	1889	3207034	
3648042	Amtae-myeon	1888	3648042	
3506037	Cheongha-myeon	1887	3506037	
3705031	Mueul-myeon	1887	3705031	
3833039	Jangma-myeon	1885	3833039	
3731033	Bugye-myeon	1884	3731033	
2332031	Bukdo-myeon	1883	2332031	
3437034	Daeheung-myeon	1882	3437034	
3642035	Mangun-myeon	1878	3642035	
3302042	Sotae-myeon	1872	3302042	
3102165	Godeung-dong	1864	3102165	
3336039	Sosu-myeon	1864	3336039	
3336032	Jangyeon-myeon	1863	3336032	
3403039	Misan-myeon	1859	3403039	
3738034	Gacheon-myeon	1858	3738034	
3637034	Iyang-myeon	1852	3637034	
3704041	Yean-myeon	1852	3704041	
3606051	Golyak-dong	1843	3606051	
3831037	Jijeong-myeon	1841	3831037	
3733031	Budong-myeon	1837	3733031	
3332039	Naebuk-myeon	1836	3332039	
3731034	Ubo-myeon	1832	3731034	
3732041	Danmil-myeon	1827	3732041	
3537037	Seongsong-myeon	1825	3537037	
3803036	Ibanseong-myeon	1823	3803036	
3742036	Onjeong-myeon	1822	3742036	
3332038	Hoein-myeon	1820	3332038	
3732042	Danbuk-myeon	1819	3732042	
3704043	Nokjeon-myeon	1818	3704043	
3836039	Yangbo-myeon	1817	3836039	
3434033	Gisan-myeon	1816	3434033	
3504035	Yeongwon-myeon	1816	3504035	
3709035	Dongno-myeon	1816	3709035	
3504036	Deokcheon-myeon	1810	3504036	
3433040	Yanghwa-myeon	1805	3433040	
3838038	Seosang-myeon	1801	3838038	
3332032	Jangan-myeon	1800	3332032	
3338031	Danseong-myeon	1800	3338031	
3833035	Yueo-myeon	1796	3833035	
3639036	Sinjeon-myeon	1795	3639036	
3808039	Cheongdo-myeon	1793	3808039	
3505041	Sandong-myeon	1790	3505041	
3836034	Hoengcheon-myeon	1790	3836034	
3632031	Ogok-myeon	1789	3632031	
3532035	Baegun-myeon	1787	3532035	
3834031	Samsan-myeon	1787	3834031	
3505034	Jusaeng-myeon	1786	3505034	
3834032	Hail-myeon	1784	3834032	
3603040	Woldeung-myeon	1781	3603040	
3632035	Jukgok-myeon	1781	3632035	
3637032	Chunyang-myeon	1779	3637032	
3639034	Maryang-myeon	1779	3639034	
2332035	Deokjeok-myeon	1771	2332035	
3803037	Sabong-myeon	1770	3803037	
3705032	Okseong-myeon	1766	3705032	
3840044	Gahoe-myeon	1765	3840044	
3732033	Oksan-myeon	1761	3732033	
2331038	Yangsa-myeon	1760	2331038	
3704040	Imdong-myeon	1758	3704040	
3703041	Jirye-myeon	1756	3703041	
3840042	Ssangbaek-myeon	1755	3840042	
3332034	Tanbu-myeon	1751	3332034	
3734033	Irwol-myeon	1751	3734033	
3639039	Byeongyeong-myeon	1750	3639039	
3332040	Sanoe-myeon	1743	3332040	
3735038	Changsu-myeon	1743	3735038	
3636035	Bongnae-myeon	1739	3636035	
3505036	Daegang-myeon	1734	3505036	
3734032	Cheonggi-myeon	1731	3734032	
3606036	Daap-myeon	1726	3606036	
3536035	Pungsan-myeon	1718	3536035	
3732040	Gucheon-myeon	1718	3732040	
3835032	Sangju-myeon	1713	3835032	
3733036	Pacheon-myeon	1712	3733036	
3648031	Jeungdo-myeon	1711	3648031	
3803042	Micheon-myeon	1711	3803042	
3643032	Singwang-myeon	1707	3643032	
3734034	Subi-myeon	1707	3734034	
3532037	Maryeong-myeon	1704	3532037	
3631038	Yong-myeon	1703	3631038	
3135034	Misan-myeon	1702	3135034	
3741039	Sangun-myeon	1702	3741039	
3338035	Eosangcheon-myeon	1699	3338035	
3840039	Cheongdeok-myeon	1696	3840039	
3632039	Gyeom-myeon	1692	3632039	
3631035	Daedeok-myeon	1689	3631035	
3503044	Yongdong-myeon	1686	3503044	
3644032	Myoryang-myeon	1682	3644032	
3233037	Suju-myeon	1681	3233037	
3737036	Ugok-myeon	1677	3737036	
3837035	Samjang-myeon	1677	3837035	
3838033	Yurim-myeon	1676	3838033	
3740039	Gaepo-myeon	1670	3740039	
3836040	Bukcheon-myeon	1667	3836040	
3504041	Ongdong-myeon	1664	3504041	
3740035	Bomun-myeon	1662	3740035	
3632032	Samgi-myeon	1647	3632032	
3732032	Jeomgok-myeon	1646	3732032	
2332032	Yeonpyeong-myeon	1642	2332032	
3505037	Daesan-myeon	1638	3505037	
3505038	Samae-myeon	1632	3505038	
3433034	Naesan-myeon	1630	3433034	
3809033	Nambu-myeon	1628	3809033	
3433037	Oksan-myeon	1625	3433037	
3708036	Oenam-myeon	1621	3708036	
3503034	Ungpo-myeon	1620	3503034	
3803038	Jisu-myeon	1619	3803038	
3637040	Dongbok-myeon	1618	3637040	
3831035	Yongdeok-myeon	1615	3831035	
3840032	Myosan-myeon	1608	3840032	
3840040	Jeokjung-myeon	1595	3840040	
3833032	Seongsan-myeon	1594	3833032	
3805036	Saryang-myeon	1591	3805036	
3636032	Miryeok-myeon	1587	3636032	
3234031	Mitan-myeon	1581	3234031	
3836041	Cheongam-myeon	1572	3836041	
3532036	Seongsu-myeon	1570	3532036	
3535039	Gangjin-myeon	1563	3535039	
3834035	Daega-myeon	1562	3834035	
3648037	Haui-myeon	1557	3648037	
3834034	Sangni-myeon	1556	3834034	
3831034	Hwajeong-myeon	1554	3831034	
3901033	Udo-myeon	1552	3901033	
3648038	Sinui-myeon	1550	3648038	
3704042	Dosan-myeon	1550	3704042	
1102060	Euljiro-dong	1543	1102060	
3535034	Seongsu-myeon	1541	3535034	
3644031	Daema-myeon	1535	3644031	
3637039	Buk-myeon	1531	3637039	
3536036	Geumgwa-myeon	1528	3536036	
3838039	Baekjeon-myeon	1528	3838039	
3233038	Gimsatgat-myeon	1520	3233038	
3741037	Jaesan-myeon	1520	3741037	
3708042	Hwabuk-myeon	1519	3708042	
3505040	Bojeol-myeon	1517	3505040	
3732034	Sagok-myeon	1514	3732034	
3435034	Mok-myeon	1509	3435034	
3235036	Hwaam-myeon	1508	3235036	
3708044	Euncheok-myeon	1508	3708044	
3239035	Sangnam-myeon	1504	3239035	
3732035	Chunsan-myeon	1500	3732035	
3648039	Jangsan-myeon	1496	3648039	
3839031	Jusang-myeon	1493	3839031	
3839039	Sinwon-myeon	1491	3839039	
3635037	Dongil-myeon	1490	3635037	
3632040	Osan-myeon	1482	3632040	
3645037	Seosam-myeon	1482	3645037	
3839034	Buksang-myeon	1476	3839034	
3534036	Gyebuk-myeon	1473	3534036	
3536031	Ingye-myeon	1471	3536031	
3638036	Busan-myeon	1469	3638036	
3434035	Masan-myeon	1468	3434035	
3603032	Songgwang-myeon	1468	3603032	
3535033	Sinpyeong-myeon	1463	3535033	
2332034	Daecheong-myeon	1462	2332034	
3532040	Jucheon-myeon	1458	3532040	
3232038	Gangnim-myeon	1456	3232038	
3535037	Samgye-myeon	1452	3535037	
3535032	Unam-myeon	1451	3535032	
3604033	Bannam-myeon	1447	3604033	
3839038	Namha-myeon	1444	3839038	
3536037	Paldeok-myeon	1442	3536037	
3834037	Yeongo-myeon	1442	3834037	
2101058	Nampo-dong	1433	2101058	
3338036	Jeokseong-myeon	1426	3338036	
3737031	Deokgok-myeon	1423	3737031	
3838032	Hyucheon-myeon	1423	3838032	
3203032	Wangsan-myeon	1419	3203032	
3633036	Yongbang-myeon	1416	3633036	
3533035	Bunam-myeon	1412	3533035	
3706032	Pyeongeun-myeon	1411	3706032	
3633032	Ganjeon-myeon	1408	3633032	
3840031	Bongsan-myeon	1407	3840031	
3840041	Daeyang-myeon	1407	3840041	
3125036	Namjong-myeon	1406	3125036	
3645038	Bugil-myeon	1394	3645038	
3233031	Jungdong-myeon	1391	3233031	
3831036	Jeonggok-myeon	1390	3831036	
3740033	Hari-myeon	1385	3740033	
3532033	Donghyang-myeon	1369	3532033	
3742039	Geumgangsong-myeon	1369	3742039	
3637037	Doam-myeon	1366	3637037	
3238033	Bangsan-myeon	1364	3238033	
3635039	Yeongnam-myeon	1362	3635039	
3708032	Jungdong-myeon	1359	3708032	
3833041	Gilgok-myeon	1359	3833041	
3732036	Gaeum-myeon	1356	3732036	
3632034	Moksadong-myeon	1352	3632034	
3506035	Buryang-myeon	1349	3506035	
3839041	Gabuk-myeon	1346	3839041	
3839033	Goje-myeon	1338	3839033	
3333032	Annam-myeon	1337	3333032	
3637031	Hancheon-myeon	1337	3637031	
3506044	Gwanghwal-myeon	1336	3506044	
3837031	Chahwang-myeon	1336	3837031	
3743032	Buk-myeon	1326	3743032	
3238034	Haean-myeon	1319	3238034	
2101057	Gwangbok-dong	1315	2101057	
3811352	Gapo-dong	1310	3811352	
3838040	Byeonggok-myeon	1307	3838040	
3535031	Cheongung-myeon	1301	3535031	
3837039	Saengbiryang-myeon	1295	3837039	
3743031	Seo-myeon	1291	3743031	
3840037	Ssangchaek-myeon	1266	3840037	
3535036	Sindeok-myeon	1264	3535036	
3434037	Munsan-myeon	1261	3434037	
3504043	Sannae-myeon	1258	3504043	
3838037	Seoha-myeon	1257	3838037	
3207032	Hajang-myeon	1256	3207032	
3701236	Gibuk-myeon	1253	3701236	
3535041	Jisa-myeon	1244	3535041	
3644033	Bulgap-myeon	1235	3644033	
3434036	Sicho-myeon	1234	3434036	
3536033	Jeokseong-myeon	1221	3536033	
3638033	Jangdong-myeon	1220	3638033	
3831042	Yugok-myeon	1217	3831042	
3703042	Buhang-myeon	1210	3703042	
3632036	Godal-myeon	1208	3632036	
3735033	Dalsan-myeon	1205	3735033	
3303032	Cheongpung-myeon	1203	3303032	
3633031	Muncheok-myeon	1203	3633031	
3631033	Nam-myeon	1196	3631033	
3636034	Yureo-myeon	1186	3636034	
3639033	Daegu-myeon	1183	3639033	
3740032	Sangni-myeon	1173	3740032	
3433039	Chunghwa-myeon	1172	3433039	
3636033	Gyeombaek-myeon	1169	3636033	
3834038	Gaecheon-myeon	1165	3834038	
3831041	Gungnyu-myeon	1163	3831041	
3831040	Bongsu-myeon	1162	3831040	
3112051	Galmae-dong	1156	3112051	
2332036	Jawol-myeon	1149	2332036	
3831032	Chilgok-myeon	1149	3831032	
3731036	Sanseong-myeon	1143	3731036	
3536034	Yudeung-myeon	1141	3536034	
2111071	Geumseong-dong	1129	2111071	
3703044	Jeungsan-myeon	1119	3703044	
3535040	Deokchi-myeon	1103	3535040	
3731037	Goro-myeon	1096	3731037	
3636031	Nodong-myeon	1092	3636031	
3201035	Nam-myeon	1089	3201035	
3531040	Dongsang-myeon	1085	3531040	
3505032	Suji-myeon	1081	3505032	
3636040	Ungchi-myeon	1070	3636040	
3135035	Wangjing-myeon	1056	3135035	
3803044	Daepyeong-myeon	1054	3803044	
3707036	Jayang-myeon	1051	3707036	
3638035	Yuchi-myeon	1043	3638035	
3233012	Sangdong-eup	1041	3233012	
3538042	Wido-myeon	1037	3538042	
3831033	Daeui-myeon	1019	3831033	
3834039	Guman-myeon	1016	3834039	
3602070	Myodo-dong	1014	3602070	
